id,limit_balance,sex,education_level,marital_status,age,pay_0,pay_2,pay_3,pay_4,pay_5,pay_6,bill_amt_1,bill_amt_2,bill_amt_3,bill_amt_4,bill_amt_5,bill_amt_6,pay_amt_1,pay_amt_2,pay_amt_3,pay_amt_4,pay_amt_5,pay_amt_6,default_payment_next_month
18502.0,60000.0,2,2,1,26.0,0.0,0.0,0.0,0.0,0,0,28768.0,29510.0,30389.0,24914.0,25408.0,25941.0,1524.0,1403.0,1500.0,908.0,941.0,946.0,0
9160.0,120000.0,2,2,2,37.0,0.0,0.0,0.0,0.0,0,0,93822.0,96916.0,99051.0,99927.0,101541.0,103379.0,4848.0,4877.0,3625.0,3600.0,3751.0,3900.0,0
20226.0,110000.0,2,2,2,52.0,0.0,0.0,0.0,0.0,0,0,38298.0,39295.0,40331.0,41346.0,42013.0,42890.0,1935.0,1971.0,1986.0,1653.0,1706.0,1714.0,0
9900.0,360000.0,2,2,2,34.0,0.0,0.0,0.0,0.0,0,0,205363.0,207315.0,211278.0,215020.0,218771.0,222172.0,8000.0,8000.0,8000.0,7766.0,7803.0,7971.0,0
17027.0,20000.0,2,2,2,25.0,0.0,0.0,0.0,0.0,0,0,18825.0,18545.0,18606.0,18904.0,19433.0,18902.0,1300.0,1613.0,1301.0,830.0,698.0,822.0,1
1695.0,80000.0,2,2,2,25.0,0.0,0.0,0.0,0.0,0,0,81003.0,85894.0,87061.0,89008.0,93523.0,80288.0,8213.0,3491.0,3508.0,19523.0,3288.0,1570.0,1
4031.0,100000.0,2,2,2,26.0,0.0,0.0,0.0,0.0,0,0,98542.0,82569.0,87486.0,84536.0,76008.0,69865.0,3326.0,8003.0,2745.0,2689.0,2896.0,2731.0,0
22675.0,150000.0,2,2,2,31.0,0.0,0.0,0.0,0.0,0,0,138363.0,138979.0,37713.0,35592.0,35808.0,36730.0,6000.0,2000.0,2000.0,1300.0,1500.0,1500.0,0
10517.0,350000.0,2,2,2,33.0,0.0,0.0,0.0,0.0,0,0,293303.0,338272.0,177483.0,182381.0,194678.0,215024.0,50070.0,10000.0,8000.0,15036.0,30050.0,8110.0,0
18620.0,150000.0,2,2,2,26.0,0.0,0.0,0.0,0.0,0,0,153070.0,149027.0,151632.0,151855.0,150713.0,148958.0,6000.0,6000.0,7000.0,5480.0,5400.0,5300.0,0
8873.0,500000.0,2,2,2,37.0,0.0,0.0,0.0,0.0,0,0,51652.0,29550.0,33040.0,30757.0,35559.0,38981.0,5300.0,4000.0,3000.0,5300.0,5000.0,5000.0,0
22515.0,100000.0,2,2,2,32.0,0.0,0.0,0.0,0.0,0,0,101556.0,98734.0,98858.0,98259.0,80849.0,81151.0,3481.0,6006.0,3246.0,2994.0,2903.0,2849.0,0
17271.0,230000.0,2,2,2,30.0,0.0,0.0,0.0,0.0,0,0,62988.0,63056.0,63741.0,64096.0,64473.0,64927.0,2847.0,2303.0,2284.0,2280.0,2345.0,2333.0,0
5048.0,220000.0,2,2,2,52.0,0.0,0.0,0.0,0.0,0,0,127624.0,125718.0,125917.0,124683.0,127890.0,131520.0,6046.0,5600.0,5000.0,8000.0,6000.0,3736.0,0
7998.0,230000.0,2,2,2,38.0,0.0,0.0,0.0,0.0,0,0,104364.0,106549.0,108719.0,111039.0,113365.0,115625.0,3867.0,3941.0,4123.0,4267.0,4300.0,4084.0,0
20180.0,420000.0,2,2,2,32.0,0.0,0.0,0.0,0.0,0,0,211688.0,205003.0,203118.0,198925.0,175684.0,164037.0,7300.0,8839.0,8000.0,5900.0,6000.0,6000.0,0
23776.0,30000.0,2,2,2,50.0,0.0,0.0,0.0,0.0,0,0,25416.0,26260.0,24084.0,23631.0,29863.0,29369.0,1389.0,1602.0,1563.0,8500.0,1100.0,500.0,0
25339.0,30000.0,2,2,2,24.0,0.0,0.0,0.0,0.0,0,0,23729.0,27889.0,29500.0,29639.0,27546.0,6718.0,10000.0,2061.0,1200.0,551.0,0.0,0.0,1
931.0,260000.0,2,2,2,24.0,0.0,0.0,0.0,0.0,0,0,68411.0,60386.0,48663.0,50998.0,53835.0,56728.0,2500.0,4000.0,4000.0,3835.0,3805.0,3000.0,0
2756.0,240000.0,2,2,2,25.0,0.0,0.0,0.0,0.0,0,0,175764.0,178600.0,182639.0,186275.0,190337.0,193961.0,6500.0,7000.0,6680.0,7070.0,6954.0,14870.0,0
4773.0,90000.0,2,2,2,23.0,0.0,0.0,0.0,0.0,0,0,91653.0,88619.0,90298.0,91343.0,90887.0,90858.0,4200.0,4100.0,3307.0,3405.0,3311.0,6204.0,0
23176.0,290000.0,2,2,2,41.0,0.0,0.0,0.0,0.0,0,0,286391.0,140960.0,112394.0,113459.0,123967.0,131735.0,10000.0,5620.0,10000.0,20000.0,10000.0,10000.0,0
14694.0,100000.0,2,2,2,34.0,0.0,0.0,0.0,0.0,0,0,104660.0,104108.0,102066.0,99186.0,97140.0,95123.0,4589.0,4516.0,3645.0,3649.0,3724.0,3236.0,0
15918.0,200000.0,2,2,2,31.0,0.0,0.0,0.0,0.0,0,0,101431.0,102604.0,125731.0,120465.0,118759.0,119378.0,5000.0,30000.0,5809.0,4002.0,4500.0,4100.0,0
17082.0,20000.0,2,2,2,25.0,0.0,0.0,0.0,0.0,0,0,18519.0,20195.0,19638.0,17198.0,14253.0,18475.0,2000.0,1376.0,1121.0,460.0,6000.0,624.0,0
1440.0,130000.0,2,2,2,23.0,0.0,0.0,0.0,0.0,0,0,133622.0,129784.0,126021.0,70186.0,71762.0,73192.0,4752.0,5010.0,2505.0,2700.0,2623.0,2800.0,0
18313.0,30000.0,2,2,2,22.0,0.0,0.0,0.0,0.0,0,0,24426.0,25429.0,26491.0,27132.0,27672.0,28253.0,1712.0,1774.0,1415.0,955.0,991.0,1358.0,0
10883.0,280000.0,2,2,2,26.0,0.0,0.0,0.0,0.0,0,0,70219.0,69487.0,85733.0,131138.0,131414.0,130758.0,3165.0,20014.0,50014.0,5015.0,4518.0,4609.0,0
15739.0,140000.0,2,2,2,27.0,0.0,0.0,0.0,0.0,0,0,134936.0,137328.0,138767.0,137231.0,128228.0,110803.0,6700.0,6704.0,5000.0,4155.0,4100.0,3600.0,0
15875.0,50000.0,2,2,2,35.0,0.0,0.0,0.0,0.0,0,0,13517.0,14536.0,15694.0,16431.0,17056.0,17581.0,1550.0,1700.0,1300.0,900.0,800.0,800.0,0
25229.0,30000.0,2,2,2,24.0,0.0,0.0,0.0,0.0,0,0,27170.0,27448.0,27238.0,27012.0,26762.0,25900.0,2500.0,2000.0,2000.0,1916.0,1000.0,1100.0,0
21599.0,30000.0,2,2,2,21.0,0.0,0.0,0.0,0.0,0,0,9696.0,10406.0,5068.0,2023.0,1163.0,0.0,2000.0,1000.0,1002.0,23.0,0.0,0.0,0
317.0,110000.0,2,2,2,36.0,0.0,0.0,0.0,0.0,0,0,47819.0,48947.0,50330.0,50894.0,52175.0,53652.0,2200.0,2500.0,2000.0,2100.0,2500.0,2200.0,0
11621.0,140000.0,2,2,2,29.0,0.0,0.0,0.0,0.0,0,0,141740.0,138128.0,128812.0,131374.0,135353.0,137238.0,7001.0,4700.0,4706.0,6100.0,5300.0,4806.0,0
11743.0,30000.0,2,2,2,23.0,0.0,0.0,0.0,0.0,0,0,27141.0,25125.0,27835.0,24743.0,28020.0,25607.0,3000.0,5000.0,1000.0,20000.0,3000.0,8000.0,0
17227.0,130000.0,2,2,2,24.0,0.0,0.0,0.0,0.0,0,0,121720.0,115630.0,115939.0,109428.0,90359.0,89216.0,4155.0,5802.0,3487.0,2908.0,3013.0,3093.0,0
28075.0,50000.0,2,2,2,26.0,0.0,0.0,0.0,0.0,0,0,49296.0,39427.0,35674.0,31113.0,31734.0,32488.0,1614.0,1546.0,1461.0,1082.0,1210.0,1203.0,0
16140.0,280000.0,2,2,2,33.0,0.0,0.0,0.0,0.0,0,0,28928.0,24266.0,20209.0,20395.0,18969.0,18381.0,1634.0,1649.0,1304.0,703.0,701.0,705.0,0
8934.0,280000.0,2,2,2,43.0,0.0,0.0,0.0,0.0,0,0,31248.0,32081.0,32897.0,33350.0,34047.0,34525.0,1527.0,1541.0,1192.0,1233.0,1239.0,1273.0,0
22947.0,210000.0,2,2,2,44.0,0.0,0.0,0.0,0.0,0,0,308361.0,314507.0,320167.0,327871.0,34285.0,30900.0,9408.0,10300.0,11642.0,1602.0,1500.0,0.0,1
15949.0,120000.0,2,2,2,30.0,0.0,0.0,0.0,0.0,0,0,110612.0,114323.0,116835.0,118053.0,119047.0,119641.0,5555.0,5847.0,5800.0,4445.0,4700.0,4500.0,0
17085.0,60000.0,2,2,2,25.0,0.0,0.0,0.0,0.0,0,0,36081.0,37194.0,38116.0,39902.0,58737.0,56902.0,2500.0,2000.0,3000.0,20000.0,3000.0,2000.0,0
7615.0,50000.0,2,2,2,49.0,0.0,0.0,0.0,0.0,0,0,12272.0,7980.0,7959.0,8978.0,7357.0,7841.0,2005.0,2000.0,1019.0,3007.0,3008.0,5015.0,0
22839.0,350000.0,2,2,2,35.0,0.0,0.0,0.0,0.0,0,0,314309.0,313673.0,322806.0,328616.0,278858.0,281692.0,13000.0,15074.0,20353.0,10040.0,15000.0,10000.0,0
25865.0,20000.0,2,2,2,39.0,0.0,0.0,0.0,0.0,0,0,20885.0,20373.0,19391.0,20085.0,19938.0,0.0,2157.0,1660.0,1300.0,541.0,0.0,0.0,0
13031.0,130000.0,2,2,2,31.0,0.0,0.0,0.0,0.0,0,0,97544.0,99208.0,102946.0,103750.0,105818.0,98401.0,4000.0,5300.0,3700.0,3600.0,3700.0,3500.0,0
14732.0,150000.0,2,2,2,29.0,0.0,0.0,0.0,0.0,0,0,84357.0,86398.0,64763.0,66093.0,62568.0,63828.0,2841.0,3000.0,1839.0,1773.0,1792.0,1846.0,0
223.0,300000.0,2,2,2,35.0,0.0,0.0,0.0,0.0,0,0,291619.0,297268.0,205629.0,215827.0,208464.0,212508.0,12019.0,9006.0,17000.0,12000.0,9557.0,15000.0,0
22652.0,30000.0,2,2,2,34.0,0.0,0.0,0.0,0.0,0,0,23336.0,24642.0,25382.0,26351.0,25165.0,25536.0,1700.0,1440.0,1409.0,1048.0,927.0,932.0,0
7613.0,250000.0,2,2,2,36.0,0.0,0.0,0.0,0.0,0,0,62131.0,63238.0,51547.0,48483.0,49553.0,49683.0,2741.0,1741.0,1824.0,1942.0,2100.0,1366.0,0
23117.0,200000.0,2,2,2,27.0,0.0,0.0,0.0,0.0,0,0,125854.0,127843.0,131352.0,130884.0,132142.0,118084.0,4775.0,6579.0,4734.0,4368.0,4183.0,4227.0,0
253.0,140000.0,2,2,2,26.0,0.0,0.0,0.0,0.0,0,0,101551.0,105246.0,104781.0,105334.0,107699.0,106828.0,5366.0,5087.0,3605.0,3894.0,3785.0,3304.0,1
18409.0,70000.0,2,2,2,23.0,0.0,0.0,0.0,0.0,0,0,45743.0,38365.0,38988.0,38192.0,28775.0,16497.0,1619.0,4000.0,1200.0,592.0,330.0,177.0,0
6223.0,50000.0,2,2,2,32.0,0.0,0.0,0.0,0.0,0,0,36211.0,28530.0,20084.0,18088.0,18476.0,20168.0,1709.0,2004.0,7497.0,671.0,2000.0,6100.0,0
18636.0,80000.0,2,2,2,25.0,0.0,0.0,0.0,0.0,0,0,83931.0,82122.0,81028.0,81331.0,60614.0,63153.0,3500.0,3820.0,3220.0,4010.0,6700.0,7.0,0
350.0,30000.0,2,2,2,26.0,0.0,0.0,0.0,0.0,0,0,17893.0,19012.0,20123.0,20222.0,20796.0,19844.0,1411.0,1522.0,621.0,795.0,715.0,1000.0,1
2812.0,50000.0,2,2,2,24.0,0.0,0.0,0.0,0.0,0,0,39083.0,40150.0,41181.0,41996.0,43021.0,45700.0,1700.0,1700.0,1501.0,1700.0,3400.0,0.0,1
5958.0,100000.0,2,2,2,25.0,0.0,0.0,0.0,0.0,0,0,98349.0,97473.0,91096.0,76371.0,77162.0,78084.0,3600.0,3000.0,2700.0,2800.0,3000.0,2800.0,0
6919.0,260000.0,2,2,2,40.0,0.0,0.0,0.0,0.0,0,0,241565.0,244619.0,127074.0,14.0,124493.0,128463.0,13000.0,6500.0,0.0,124479.0,6000.0,6500.0,0
6645.0,50000.0,2,2,2,56.0,0.0,0.0,0.0,0.0,0,0,47060.0,48481.0,49505.0,17612.0,19461.0,18660.0,2180.0,2204.0,656.0,2159.0,678.0,851.0,0
23230.0,300000.0,2,2,2,32.0,0.0,0.0,0.0,0.0,0,0,114690.0,117682.0,120777.0,123835.0,127830.0,130931.0,4682.0,4777.0,4835.0,5830.0,4931.0,5079.0,0
27620.0,20000.0,2,2,2,22.0,0.0,0.0,0.0,0.0,0,0,15247.0,16561.0,17280.0,18431.0,18341.0,19569.0,1575.0,1294.0,1596.0,655.0,1669.0,0.0,1
3373.0,340000.0,2,2,2,32.0,0.0,0.0,0.0,0.0,0,0,80174.0,82761.0,83636.0,85282.0,87070.0,88828.0,3871.0,3136.0,3014.0,3123.0,3168.0,4855.0,0
22350.0,490000.0,2,2,2,28.0,0.0,0.0,0.0,0.0,0,0,128821.0,93626.0,52074.0,118595.0,93461.0,86682.0,3047.0,2647.0,88595.0,3203.0,3142.0,3166.0,0
11554.0,500000.0,2,2,2,34.0,0.0,0.0,0.0,0.0,0,0,175570.0,141773.0,132747.0,94651.0,73734.0,62519.0,8734.0,40000.0,3912.0,2101.0,34000.0,32000.0,0
10996.0,500000.0,2,2,2,27.0,0.0,0.0,0.0,0.0,0,0,196931.0,138247.0,96888.0,16476.0,12534.0,394163.0,5188.0,3417.0,3000.0,1276.0,388071.0,11700.0,0
21721.0,20000.0,2,2,2,21.0,0.0,0.0,0.0,0.0,0,0,19382.0,20040.0,17850.0,13560.0,11748.0,10632.0,1318.0,1499.0,1099.0,333.0,2000.0,2000.0,0
22622.0,130000.0,2,2,2,44.0,0.0,0.0,0.0,0.0,0,0,128854.0,111896.0,116183.0,115034.0,88163.0,87388.0,4000.0,6097.0,4085.0,3007.0,3028.0,3000.0,0
18789.0,200000.0,2,2,2,28.0,0.0,0.0,0.0,0.0,0,0,59373.0,55040.0,54414.0,53504.0,53670.0,45539.0,6002.0,3008.0,2006.0,2045.0,1346.0,1196.0,0
7091.0,120000.0,2,2,2,29.0,0.0,0.0,0.0,0.0,0,0,114538.0,117171.0,115941.0,116877.0,117359.0,117029.0,6000.0,5500.0,4160.0,4120.0,4250.0,4380.0,0
28729.0,20000.0,2,2,2,30.0,0.0,0.0,0.0,0.0,0,0,21302.0,18842.0,19370.0,19355.0,17155.0,18660.0,1300.0,1800.0,1106.0,435.0,1599.0,1000.0,0
18416.0,70000.0,2,2,2,22.0,0.0,0.0,0.0,0.0,0,0,53399.0,49108.0,49674.0,44568.0,31156.0,30954.0,1841.0,2243.0,1467.0,1076.0,1096.0,1494.0,0
8062.0,50000.0,2,2,2,24.0,0.0,0.0,0.0,0.0,0,0,51261.0,51493.0,50136.0,20287.0,20281.0,20027.0,2600.0,2000.0,730.0,800.0,900.0,750.0,0
28455.0,70000.0,2,2,2,36.0,0.0,0.0,0.0,0.0,0,0,68028.0,67864.0,59165.0,29314.0,28844.0,29443.0,3340.0,2044.0,1773.0,1181.0,1215.0,1297.0,1
10069.0,420000.0,2,2,2,31.0,0.0,0.0,0.0,0.0,0,0,50771.0,48196.0,46932.0,45546.0,46369.0,42651.0,1862.0,2010.0,1700.0,1622.0,1520.0,1316.0,0
13382.0,500000.0,2,2,2,26.0,0.0,0.0,0.0,0.0,0,0,59039.0,58262.0,54586.0,29280.0,31284.0,29371.0,4028.0,2077.0,1001.0,3008.0,1305.0,1007.0,0
15895.0,260000.0,2,2,2,29.0,0.0,0.0,0.0,0.0,0,0,193000.0,149410.0,138021.0,98578.0,84967.0,83224.0,5072.0,4439.0,3079.0,3020.0,3036.0,4554.0,0
21999.0,190000.0,2,2,2,27.0,0.0,0.0,0.0,0.0,0,0,97136.0,98767.0,101452.0,103471.0,104083.0,106359.0,4418.0,5452.0,5471.0,4083.0,4359.0,3697.0,0
13066.0,80000.0,2,2,2,30.0,0.0,0.0,0.0,0.0,0,0,79194.0,80575.0,76782.0,48643.0,49263.0,49869.0,3077.0,2291.0,1723.0,1775.0,1802.0,1763.0,0
22395.0,180000.0,2,2,2,30.0,0.0,0.0,0.0,0.0,0,0,23398.0,14445.0,15404.0,19885.0,22355.0,22902.0,1541.0,1500.0,4911.0,10355.0,10902.0,3500.0,0
14460.0,140000.0,2,2,2,35.0,0.0,0.0,0.0,0.0,0,0,140387.0,129846.0,87849.0,84455.0,87287.0,81423.0,5509.0,7124.0,2866.0,4033.0,5954.0,3120.0,0
18330.0,70000.0,2,2,2,23.0,0.0,0.0,0.0,0.0,0,0,64882.0,63824.0,63352.0,28085.0,28487.0,27006.0,2782.0,2700.0,1732.0,1134.0,1128.0,1003.0,1
5432.0,140000.0,2,2,2,26.0,0.0,0.0,0.0,0.0,0,0,140881.0,136889.0,140615.0,78486.0,48476.0,50509.0,8140.0,8000.0,4000.0,1917.0,3000.0,3000.0,0
1285.0,440000.0,2,2,2,26.0,0.0,0.0,0.0,0.0,0,0,96190.0,90462.0,78267.0,71795.0,51812.0,25064.0,3513.0,3017.0,2037.0,2019.0,3010.0,3004.0,0
27740.0,60000.0,2,2,2,25.0,0.0,0.0,0.0,0.0,0,0,75932.0,60693.0,50324.0,58688.0,30099.0,16810.0,3121.0,3000.0,12000.0,30000.0,12000.0,28618.0,1
6331.0,500000.0,2,2,2,29.0,0.0,0.0,0.0,0.0,0,0,455042.0,364288.0,261185.0,215575.0,174736.0,118438.0,12564.0,10000.0,6476.0,5489.0,5000.0,5000.0,0
7380.0,50000.0,2,2,2,51.0,0.0,0.0,0.0,0.0,0,0,57595.0,54503.0,51217.0,47919.0,44593.0,38475.0,1996.0,1804.0,1664.0,1560.0,1370.0,1335.0,0
23320.0,130000.0,2,2,2,31.0,0.0,0.0,0.0,0.0,0,0,95292.0,97544.0,99208.0,102946.0,103750.0,105818.0,4600.0,4000.0,5300.0,3700.0,3600.0,3700.0,0
25338.0,200000.0,2,2,2,27.0,0.0,0.0,0.0,0.0,0,0,108422.0,106437.0,109068.0,112286.0,77062.0,0.0,3900.0,4345.0,6000.0,3950.0,0.0,0.0,0
5436.0,240000.0,2,2,2,41.0,0.0,0.0,0.0,0.0,0,0,188983.0,190556.0,189914.0,190434.0,179424.0,183299.0,7106.0,12014.0,6075.0,5900.0,5900.0,5500.0,0
13674.0,30000.0,2,2,2,22.0,0.0,0.0,0.0,0.0,0,0,30123.0,30299.0,27758.0,22720.0,19136.0,14452.0,1600.0,2000.0,2000.0,614.0,924.0,0.0,1
27781.0,90000.0,2,2,2,24.0,0.0,0.0,0.0,0.0,0,0,84137.0,85684.0,87396.0,67761.0,65602.0,65902.0,3210.0,3503.0,2420.0,2400.0,2400.0,2694.0,0
15225.0,60000.0,2,2,2,28.0,0.0,0.0,0.0,0.0,0,0,58204.0,56930.0,56616.0,56749.0,57504.0,58296.0,2030.0,2083.0,1983.0,2200.0,2500.0,2200.0,0
14895.0,60000.0,2,2,2,30.0,0.0,0.0,0.0,0.0,0,0,60922.0,59205.0,60850.0,40548.0,40580.0,40416.0,3205.0,2850.0,1578.0,1580.0,1416.0,2512.0,0
18683.0,120000.0,2,2,2,27.0,0.0,0.0,0.0,0.0,0,0,15234.0,8247.0,9624.0,20129.0,10388.0,13316.0,1137.0,1514.0,1069.0,278.0,3000.0,0.0,1
12632.0,60000.0,2,2,3,28.0,0.0,0.0,0.0,0.0,0,0,34580.0,15924.0,18124.0,28644.0,18656.0,15952.0,1300.0,2500.0,1000.0,1688.0,1000.0,1000.0,0
4338.0,140000.0,2,2,3,30.0,0.0,0.0,0.0,0.0,0,0,107060.0,104629.0,98453.0,96149.0,96500.0,96550.0,4598.0,4333.0,3381.0,3637.0,3645.0,3440.0,0
22783.0,80000.0,2,2,1,45.0,0.0,0.0,0.0,0.0,0,0,17613.0,19009.0,20361.0,18722.0,12514.0,8905.0,2000.0,2000.0,1009.0,0.0,2000.0,0.0,0
1355.0,50000.0,2,2,1,27.0,0.0,0.0,0.0,0.0,0,0,9877.0,10800.0,5921.0,6042.0,4012.0,0.0,1140.0,1000.0,121.0,0.0,0.0,10620.0,0
17496.0,50000.0,2,2,1,32.0,0.0,0.0,0.0,0.0,0,0,36062.0,36345.0,10529.0,8337.0,2475.0,0.0,1500.0,1847.0,1000.0,0.0,0.0,0.0,0
138.0,210000.0,2,2,1,33.0,0.0,0.0,0.0,0.0,0,0,7166.0,7997.0,8792.0,9189.0,4404.0,5708.0,1500.0,1500.0,1000.0,500.0,2000.0,546.0,0
16072.0,50000.0,2,2,1,35.0,0.0,0.0,0.0,0.0,0,0,40506.0,41742.0,43157.0,14510.0,14963.0,16580.0,5000.0,3000.0,2000.0,500.0,2000.0,5000.0,0
3653.0,180000.0,2,2,1,26.0,0.0,0.0,0.0,0.0,0,0,186248.0,178001.0,145248.0,58142.0,22312.0,7340.0,18000.0,5044.0,6506.0,500.0,500.0,2000.0,0
22230.0,30000.0,2,2,1,30.0,0.0,0.0,0.0,0.0,0,0,9211.0,9133.0,10165.0,11441.0,11479.0,11719.0,1154.0,1186.0,1462.0,500.0,400.0,434.0,0
9353.0,10000.0,2,2,1,37.0,0.0,-1.0,0.0,0.0,0,0,10000.0,7419.0,7392.0,8265.0,8631.0,17974.0,7419.0,1400.0,1000.0,500.0,500.0,500.0,0
14515.0,10000.0,2,2,2,32.0,0.0,0.0,0.0,0.0,0,0,8509.0,9228.0,9821.0,9495.0,9469.0,10191.0,1400.0,1300.0,350.0,500.0,1650.0,0.0,0
8686.0,50000.0,2,2,2,23.0,0.0,0.0,0.0,0.0,0,0,21249.0,20771.0,17626.0,10078.0,9654.0,9648.0,1649.0,1300.0,500.0,500.0,300.0,500.0,0
12840.0,240000.0,2,2,1,32.0,0.0,0.0,0.0,0.0,0,0,53286.0,16920.0,12869.0,14497.0,12262.0,8331.0,8000.0,1500.0,5000.0,1000.0,3000.0,2666.0,0
12950.0,180000.0,2,2,1,30.0,0.0,0.0,0.0,0.0,0,0,4747.0,4221.0,9065.0,5016.0,5931.0,6826.0,1200.0,5000.0,1000.0,1000.0,1000.0,2000.0,0
13165.0,70000.0,2,2,1,38.0,0.0,0.0,0.0,0.0,0,0,40271.0,41126.0,21125.0,6197.0,4560.0,0.0,3000.0,7000.0,1100.0,1000.0,0.0,0.0,0
14230.0,140000.0,2,2,1,30.0,0.0,0.0,0.0,0.0,0,0,21593.0,17636.0,17800.0,14869.0,12895.0,12833.0,2000.0,2000.0,2000.0,1000.0,1000.0,600.0,0
6040.0,160000.0,2,2,1,49.0,0.0,0.0,0.0,0.0,0,0,76445.0,78013.0,19007.0,19392.0,19928.0,20445.0,4000.0,3000.0,1000.0,1000.0,1000.0,1000.0,0
25670.0,230000.0,2,2,1,27.0,0.0,0.0,0.0,0.0,0,0,24739.0,19712.0,18175.0,12109.0,11616.0,10134.0,2000.0,1928.0,1014.0,1000.0,203.0,34096.0,0
11475.0,50000.0,2,2,1,30.0,0.0,0.0,0.0,0.0,0,0,43334.0,41935.0,14854.0,14125.0,12176.0,13827.0,1986.0,1040.0,1000.0,1000.0,3000.0,1000.0,0
10728.0,50000.0,2,2,1,31.0,0.0,0.0,0.0,0.0,0,0,13641.0,15409.0,16052.0,15993.0,15780.0,15549.0,2000.0,1223.0,1000.0,1000.0,1000.0,1000.0,0
8380.0,230000.0,2,2,1,37.0,0.0,0.0,0.0,0.0,0,0,16302.0,15849.0,16884.0,17620.0,18353.0,18901.0,1265.0,1300.0,1001.0,1000.0,1000.0,1000.0,0
2761.0,160000.0,2,2,1,35.0,0.0,0.0,0.0,0.0,0,0,17742.0,12939.0,7035.0,4596.0,4635.0,2744.0,2000.0,1000.0,500.0,1000.0,1000.0,2000.0,0
19191.0,50000.0,2,2,1,47.0,0.0,0.0,0.0,0.0,0,0,27121.0,53680.0,20476.0,21781.0,17792.0,16657.0,2000.0,1700.0,2000.0,1000.0,702.0,600.0,0
6188.0,150000.0,2,2,1,28.0,0.0,0.0,0.0,0.0,0,0,19946.0,18646.0,13086.0,13086.0,3555.0,0.0,2000.0,1500.0,1500.0,1000.0,0.0,0.0,0
15794.0,60000.0,2,2,2,23.0,0.0,0.0,0.0,0.0,0,0,45995.0,44955.0,20264.0,20614.0,20877.0,21535.0,2400.0,1700.0,1403.0,1000.0,1000.0,1000.0,0
18745.0,220000.0,2,2,2,29.0,0.0,0.0,0.0,0.0,0,0,217345.0,100501.0,74430.0,64485.0,24609.0,23419.0,4030.0,4000.0,4492.0,1000.0,1000.0,0.0,0
9873.0,50000.0,2,2,2,23.0,0.0,0.0,0.0,0.0,0,0,49026.0,48983.0,38417.0,27038.0,26254.0,26352.0,1748.0,1408.0,1000.0,1000.0,1000.0,1000.0,0
23762.0,180000.0,2,2,2,49.0,0.0,0.0,0.0,0.0,0,0,56677.0,35062.0,32721.0,32627.0,28272.0,26984.0,1600.0,1600.0,1500.0,1000.0,968.0,1000.0,0
2416.0,30000.0,2,2,2,24.0,0.0,0.0,0.0,0.0,0,0,28008.0,29549.0,30298.0,30046.0,29880.0,27039.0,2000.0,2000.0,900.0,1000.0,2000.0,0.0,0
27857.0,70000.0,2,2,2,22.0,0.0,0.0,0.0,0.0,0,0,66748.0,52642.0,40934.0,34685.0,30166.0,29299.0,2049.0,1700.0,1446.0,1000.0,1044.0,1176.0,0
22024.0,230000.0,2,2,2,26.0,0.0,0.0,0.0,0.0,0,0,2656.0,3678.0,4650.0,3234.0,4174.0,5100.0,1074.0,1046.0,1060.0,1000.0,1000.0,5000.0,0
5620.0,90000.0,2,2,2,23.0,0.0,0.0,0.0,0.0,0,0,19204.0,12681.0,14155.0,14916.0,15673.0,17404.0,2000.0,2000.0,1000.0,1000.0,2000.0,2000.0,0
21685.0,90000.0,2,2,2,24.0,0.0,0.0,0.0,0.0,0,0,14329.0,14520.0,14747.0,4753.0,5152.0,4664.0,3000.0,1240.0,1220.0,1000.0,500.0,800.0,0
10903.0,30000.0,2,2,2,31.0,0.0,0.0,0.0,0.0,0,0,28716.0,26570.0,26829.0,26839.0,27449.0,25125.0,2000.0,1600.0,1000.0,1000.0,1000.0,0.0,0
17493.0,100000.0,2,2,2,34.0,0.0,0.0,0.0,0.0,0,0,22173.0,22776.0,23837.0,24166.0,24216.0,24901.0,1372.0,1829.0,1554.0,1000.0,1000.0,586.0,0
2258.0,200000.0,2,2,2,36.0,0.0,0.0,0.0,0.0,0,0,2324.0,3344.0,4450.0,14280.0,14894.0,15608.0,1064.0,1170.0,10000.0,1000.0,1000.0,464.0,0
25372.0,320000.0,2,2,2,28.0,0.0,-1.0,0.0,0.0,0,0,10668.0,44197.0,36538.0,34603.0,31596.0,30155.0,44462.0,12000.0,2000.0,1000.0,1000.0,5098.0,0
14649.0,30000.0,2,2,3,22.0,0.0,-1.0,0.0,0.0,0,0,7928.0,2318.0,22430.0,20457.0,13964.0,14872.0,2318.0,22000.0,1000.0,1000.0,1000.0,1000.0,0
20322.0,200000.0,2,2,1,69.0,0.0,0.0,0.0,0.0,0,0,45870.0,46907.0,47952.0,49052.0,49936.0,50977.0,2100.0,2100.0,2200.0,2000.0,2000.0,2011.0,0
6981.0,210000.0,2,2,1,35.0,0.0,0.0,0.0,0.0,0,0,44552.0,45831.0,46870.0,48089.0,49311.0,50296.0,2000.0,1800.0,2000.0,2000.0,1803.0,2000.0,0
22627.0,200000.0,2,2,1,35.0,0.0,0.0,0.0,0.0,0,0,29327.0,30536.0,31740.0,32909.0,34058.0,35056.0,2000.0,2000.0,2000.0,2000.0,1700.0,1600.0,0
